original,gt_full,gt_seg,gt_punc,pred_full,pred_seg,pred_punc,seg_f1,punc_f1,punc_and_seg_f1,fidelity,osc
田單免冠徒跣肉袒而進退而請死罪五日而王曰子無罪於寡人子為子之臣禮吾為吾之王禮而已矣貂勃從楚來王賜之酒酒酣王曰召相單而來貂勃避席稽首曰王上者孰與周文王王曰吾不若也貂勃曰然臣固知王不若也下者孰與齊桓公王曰吾不若也貂勃曰然臣固知王不若也然則周文王得呂尚以為太公齊桓公得管夷吾以為仲父今王得安平君而獨曰單安得此亡國之言乎且自天地之辟民人之始為人臣之功者誰有厚於安平君者哉王不能守王之社稷燕人興師而襲齊王走而之城陽之山中安平君以惴惴即墨三里之城五里之郭敝卒七千人禽其司馬而反千里之齊安平君之功也,"田單 免 冠 、 徒 跣 、 肉 袒 而 進 ， 退 而 請 死罪 ， 五 日 而 王 曰 ： "" 子 無 罪 於 寡人 ， 子 為 子 之 臣 禮 ， 吾 為 吾 之 王 禮 而 已 矣 。 "" 貂勃 從 楚 來 ， 王 賜 之 酒 。 酒 酣 ， 王 曰 ： "" 召 相單 而 來 ！ "" 貂勃 避 席 稽首 曰 ： "" 王 上 者 孰 與 周文王 ？ "" 王 曰 ： "" 吾 不 若 也 。 "" 貂勃 曰 ： "" 然 ， 臣 固 知 王 不 若 也 。 下 者 孰 與 齊桓公 ？ "" 王 曰 ： "" 吾 不 若 也 。 "" 貂勃 曰 ： "" 然 ， 臣 固 知 王 不 若 也 。 然 則 周文王 得 呂尚 以 為 太公 ， 齊桓公 得 管夷吾 以 為 仲父 ， 今 王 得 安平君 而 獨 曰 『 單 』 ， 安 得 此 亡 國 之 言 乎 ！ 且 自 天地 之 辟 ， 民人 之 始 ， 為 人臣 之 功 者 ， 誰 有 厚 於 安平君 者 哉 ？ 王 不 能 守 王 之 社稷 ， 燕人 興 師 而 襲 齊 ， 王 走 而 之 城陽 之 山 中 ， 安平君 以 惴惴 即墨 三 里 之 城 ， 五 里 之 郭 ， 敝卒 七千 人 ， 禽 其 司馬 而 反 千 里 之 齊 ， 安平君 之 功 也 。",田單 免 冠  徒 跣  肉 袒 而 進  退 而 請 死罪  五 日 而 王 曰   子 無 罪 於 寡人  子 為 子 之 臣 禮  吾 為 吾 之 王 禮 而 已 矣   貂勃 從 楚 來  王 賜 之 酒  酒 酣  王 曰   召 相單 而 來   貂勃 避 席 稽首 曰   王 上 者 孰 與 周文王   王 曰   吾 不 若 也   貂勃 曰   然  臣 固 知 王 不 若 也  下 者 孰 與 齊桓公   王 曰   吾 不 若 也   貂勃 曰   然  臣 固 知 王 不 若 也  然 則 周文王 得 呂尚 以 為 太公  齊桓公 得 管夷吾 以 為 仲父  今 王 得 安平君 而 獨 曰  單   安 得 此 亡 國 之 言 乎  且 自 天地 之 辟  民人 之 始  為 人臣 之 功 者  誰 有 厚 於 安平君 者 哉  王 不 能 守 王 之 社稷  燕人 興 師 而 襲 齊  王 走 而 之 城陽 之 山 中  安平君 以 惴惴 即墨 三 里 之 城  五 里 之 郭  敝卒 七千 人  禽 其 司馬 而 反 千 里 之 齊  安平君 之 功 也 ,"田單免冠、徒跣、肉袒而進，退而請死罪，五日而王曰：""子無罪於寡人，子為子之臣禮，吾為吾之王禮而已矣。""貂勃從楚來，王賜之酒。酒酣，王曰：""召相單而來！""貂勃避席稽首曰：""王上者孰與周文王？""王曰：""吾不若也。""貂勃曰：""然，臣固知王不若也。下者孰與齊桓公？""王曰：""吾不若也。""貂勃曰：""然，臣固知王不若也。然則周文王得呂尚以為太公，齊桓公得管夷吾以為仲父，今王得安平君而獨曰『單』，安得此亡國之言乎！且自天地之辟，民人之始，為人臣之功者，誰有厚於安平君者哉？王不能守王之社稷，燕人興師而襲齊，王走而之城陽之山中，安平君以惴惴即墨三里之城，五里之郭，敝卒七千人，禽其司馬而反千里之齊，安平君之功也。",田單 免冠 徒跣 肉袒而  進 ， 退而  請 死 罪 。 五 日而王曰    ：  子 無 罪 於 寡人 ， 子 為 子之  臣 ， 禮 吾 為 吾之王   ， 禮而  已 矣 。  貂勃 從 楚 來王 ，  賜之  酒 。 酒 酣王曰 ，   ：  召 相單而  來 。  貂勃 避席 稽首曰王  ：   上 者 孰 與 周文王王曰 ？    ：  吾 不 若 也 。  貂勃曰  ：  然 ， 臣 固 知王  不 若 也 。 下 者 孰 與 齊桓公王曰 ？    ：  吾 不 若 也 。  貂勃曰  ：  然 ， 臣 固 知王  不 若 也 。 然 則 周文王 得 呂尚 以 為 太公 ， 齊桓公 得 管夷吾 以 為 仲父 ， 今王  得 安平君而  獨曰單   ， 安 得 此 亡 國之言   乎 ？ 且 自 天地之  辟 ， 民人之  始 ， 為 人臣之  功 者 ， 誰 有 厚 於 安平君 者哉王不能守王之社稷燕人興師而襲齊王走而之城陽之山中安平君以惴惴即墨三里之城五里之郭敝卒七千人禽其司馬而反千里之齊安平君之功也,田單 免冠 徒跣 肉袒而  進  退而  請 死 罪  五 日而王曰      子 無 罪 於 寡人  子 為 子之  臣  禮 吾 為 吾之王    禮而  已 矣   貂勃 從 楚 來王   賜之  酒  酒 酣王曰      召 相單而  來   貂勃 避席 稽首曰王     上 者 孰 與 周文王王曰       吾 不 若 也   貂勃曰    然  臣 固 知王  不 若 也  下 者 孰 與 齊桓公王曰       吾 不 若 也   貂勃曰    然  臣 固 知王  不 若 也  然 則 周文王 得 呂尚 以 為 太公  齊桓公 得 管夷吾 以 為 仲父  今王  得 安平君而  獨曰單    安 得 此 亡 國之言   乎  且 自 天地之  辟  民人之  始  為 人臣之  功 者  誰 有 厚 於 安平君 者哉王不能守王之社稷燕人興師而襲齊王走而之城陽之山中安平君以惴惴即墨三里之城五里之郭敝卒七千人禽其司馬而反千里之齊安平君之功也,田單免冠徒跣肉袒而進，退而請死罪。五日而王曰：子無罪於寡人，子為子之臣，禮吾為吾之王，禮而已矣。貂勃從楚來王，賜之酒。酒酣王曰，：召相單而來。貂勃避席稽首曰王：上者孰與周文王王曰？：吾不若也。貂勃曰：然，臣固知王不若也。下者孰與齊桓公王曰？：吾不若也。貂勃曰：然，臣固知王不若也。然則周文王得呂尚以為太公，齊桓公得管夷吾以為仲父，今王得安平君而獨曰單，安得此亡國之言乎？且自天地之辟，民人之始，為人臣之功者，誰有厚於安平君者哉王不能守王之社稷燕人興師而襲齊王走而之城陽之山中安平君以惴惴即墨三里之城五里之郭敝卒七千人禽其司馬而反千里之齊安平君之功也,0.5379746835443039,0.5277777777777777,0.5379746835443039,1.0,0.2839310829817159
當是之時捨城陽而自王天下莫之能止然而計之於道歸之於義以為不可故棧道木閣而迎王與後於城陽山中王乃得反子臨百姓今國已定民已安矣王乃曰單嬰兒之計不為此也王亟殺此九子者以謝安平君不然國其危矣乃殺九子而逐其家益封安平君以夜邑萬戶,"當 是 之 時 ， 捨 城陽 而 自 王 ， 天下 莫 之 能 止 ， 然 而 計 之 於 道 ， 歸 之 於 義 ， 以 為 不 可 ， 故 棧道 木閣 而 迎 王 與 後 於 城陽 山 中 ， 王 乃 得 反 ， 子 臨 百姓 ， 今 國 已 定 ， 民 已 安 矣 ， 王 乃 曰 『 單 』 ， 嬰兒 之 計 不 為 此 也 。 王 亟 殺 此 九 子 者 以 謝 安平君 ； 不 然 ， 國 其 危 矣 ！ "" 乃 殺 九 子 而 逐 其 家 ， 益 封 安平君 以 夜邑 萬 戶 。",當 是 之 時  捨 城陽 而 自 王  天下 莫 之 能 止  然 而 計 之 於 道  歸 之 於 義  以 為 不 可  故 棧道 木閣 而 迎 王 與 後 於 城陽 山 中  王 乃 得 反  子 臨 百姓  今 國 已 定  民 已 安 矣  王 乃 曰  單   嬰兒 之 計 不 為 此 也  王 亟 殺 此 九 子 者 以 謝 安平君  不 然  國 其 危 矣   乃 殺 九 子 而 逐 其 家  益 封 安平君 以 夜邑 萬 戶 ,"當是之時，捨城陽而自王，天下莫之能止，然而計之於道，歸之於義，以為不可，故棧道木閣而迎王與後於城陽山中，王乃得反，子臨百姓，今國已定，民已安矣，王乃曰『單』，嬰兒之計不為此也。王亟殺此九子者以謝安平君；不然，國其危矣！""乃殺九子而逐其家，益封安平君以夜邑萬戶。",當 是之  時捨 ，  城陽而  自王  ， 天下 莫之  能 止 。 然而 計之  於 道 ， 歸之  於 義 ， 以 為 不可 故 ， 棧道 木閣而  迎王  與 後 於 城陽 山 中王 ，  乃 得 反 子臨 百姓 ， 今 國 已 定 ， 民 已 安 矣王 ，  乃 曰單 ：  嬰兒之  計 ， 不 為 此 也王 。   亟 殺 此 九 子 者 ， 以 謝 安平君 ， 不然 ， 國 其 危 矣 。 乃 殺 九 子而  逐 其 家 ， 益封安平君以夜邑萬戶,當 是之  時捨   城陽而  自王   天下 莫之  能 止  然而 計之  於 道  歸之  於 義  以 為 不可 故  棧道 木閣而  迎王  與 後 於 城陽 山 中王   乃 得 反 子臨 百姓  今 國 已 定  民 已 安 矣王   乃 曰單   嬰兒之  計  不 為 此 也王    亟 殺 此 九 子 者  以 謝 安平君  不然  國 其 危 矣  乃 殺 九 子而  逐 其 家  益封安平君以夜邑萬戶,當是之時捨，城陽而自王，天下莫之能止。然而計之於道，歸之於義，以為不可故，棧道木閣而迎王與後於城陽山中王，乃得反子臨百姓，今國已定，民已安矣王，乃曰單：嬰兒之計，不為此也王。亟殺此九子者，以謝安平君，不然，國其危矣。乃殺九子而逐其家，益封安平君以夜邑萬戶,0.6153846153846153,0.37837837837837834,0.6153846153846153,1.0,0.2328482328482328
田單將攻狄往見魯仲連,田單 將 攻 狄 ， 往 見 魯仲連 。,田單 將 攻 狄  往 見 魯仲連 ,田單將攻狄，往見魯仲連。,田單 將 攻 狄 ， 往 見 魯仲連,田單 將 攻 狄  往 見 魯仲連,田單將攻狄，往見魯仲連,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666
魯仲連曰將軍攻狄不能下也田單曰臣以即墨破亡余卒破萬乘之燕復齊之墟今攻狄而不下何也上車弗謝而去遂攻狄三月不克齊小兒謠曰大冠若箕修劍拄頤攻狄不能下壘枯骨成丘田單乃懼問魯仲連曰先生謂單不能下狄請聞其說魯仲連曰將軍之在即墨坐則織蕢立則仗鍤為士卒倡曰無可往矣宗廟亡矣今日尚矣歸於何黨矣當此之時將軍有死之心士卒無生之氣聞君言莫不揮泣奮臂而欲戰此所以破燕也當今將軍東有夜邑之奉西有淄上之娛黃金橫帶而騁乎淄澠之間有生之樂無死之心所以不勝也,"魯仲連 曰 ： "" 將軍 攻 狄 ， 不 能 下 也 。 "" 田單 曰 ： "" 臣 以 即墨 破亡 余 卒 破 萬 乘 之 燕 ， 復 齊 之 墟 ， 今 攻 狄 而 不 下 ， 何 也 ？ "" 上 車 弗 謝 而 去 ， 遂 攻 狄 。 三月 不 克 。 齊 小兒 謠 曰 ： "" 大 冠 若 箕 ， 修 劍 拄 頤 ， 攻 狄 不 能 下 ， 壘 枯 骨 成 丘 。 "" 田單 乃 懼 。 問 魯仲連 曰 ： "" 先生 謂 單 不 能 下 狄 ， 請 聞 其 說 。 "" 魯仲連 曰 ： "" 將軍 之 在 即墨 ， 坐 則 織 蕢 ， 立 則 仗 鍤 ， 為 士卒 倡 曰 ： 『 無 可 往 矣 ！ 宗廟 亡 矣 ！ 今日 尚 矣 ！ 歸 於 何 黨 矣 ！ 』 當 此 之 時 ， 將軍 有 死 之 心 ， 士卒 無 生 之 氣 ， 聞 君 言 莫 不 揮 泣 奮 臂 而 欲 戰 ， 此 所以 破 燕 也 。 當今 將軍 東 有 夜邑 之 奉 ， 西 有 淄 上 之 娛 ， 黃金 橫 帶 而 騁 乎 淄 、 澠 之 間 ， 有 生 之 樂 ， 無 死 之 心 ， 所以 不 勝 也 。 """,魯仲連 曰   將軍 攻 狄  不 能 下 也   田單 曰   臣 以 即墨 破亡 余 卒 破 萬 乘 之 燕  復 齊 之 墟  今 攻 狄 而 不 下  何 也   上 車 弗 謝 而 去  遂 攻 狄  三月 不 克  齊 小兒 謠 曰   大 冠 若 箕  修 劍 拄 頤  攻 狄 不 能 下  壘 枯 骨 成 丘   田單 乃 懼  問 魯仲連 曰   先生 謂 單 不 能 下 狄  請 聞 其 說   魯仲連 曰   將軍 之 在 即墨  坐 則 織 蕢  立 則 仗 鍤  為 士卒 倡 曰   無 可 往 矣  宗廟 亡 矣  今日 尚 矣  歸 於 何 黨 矣   當 此 之 時  將軍 有 死 之 心  士卒 無 生 之 氣  聞 君 言 莫 不 揮 泣 奮 臂 而 欲 戰  此 所以 破 燕 也  當今 將軍 東 有 夜邑 之 奉  西 有 淄 上 之 娛  黃金 橫 帶 而 騁 乎 淄  澠 之 間  有 生 之 樂  無 死 之 心  所以 不 勝 也  ,"魯仲連曰：""將軍攻狄，不能下也。""田單曰：""臣以即墨破亡余卒破萬乘之燕，復齊之墟，今攻狄而不下，何也？""上車弗謝而去，遂攻狄。三月不克。齊小兒謠曰：""大冠若箕，修劍拄頤，攻狄不能下，壘枯骨成丘。""田單乃懼。問魯仲連曰：""先生謂單不能下狄，請聞其說。""魯仲連曰：""將軍之在即墨，坐則織蕢，立則仗鍤，為士卒倡曰：『無可往矣！宗廟亡矣！今日尚矣！歸於何黨矣！』當此之時，將軍有死之心，士卒無生之氣，聞君言莫不揮泣奮臂而欲戰，此所以破燕也。當今將軍東有夜邑之奉，西有淄上之娛，黃金橫帶而騁乎淄、澠之間，有生之樂，無死之心，所以不勝也。""",魯仲連曰  ： 將軍 攻狄不  ，  能 下 也 。 田單曰  ： 臣 以 即墨 破 亡 ， 余 卒 破 萬乘之  燕 ， 復 齊之  墟 。 今 攻狄  而不  下 ， 何 也 ？ 上車 弗 謝 而 去 ， 遂 攻狄  ， 三月不  克 。 齊 小兒 謠曰  ： 大冠 若箕  ， 修劍拄  頤 ， 攻狄不   能 下 ， 壘 枯骨 成 丘 。 田單 乃 懼 ， 問 魯仲連曰  ： 先生 謂單不   能 下狄  ， 請 聞 其 說 。 魯仲連曰  ： 將軍之  在 即墨 ， 坐 則 織 蕢 ， 立 則 仗 鍤 ， 為 士卒 倡曰  ：  無 可 往 矣 ， 宗廟 亡 矣 ， 今日 尚 矣 ， 歸 於 何黨  矣 ！  當 此之  時 ， 將軍 有 死之  心 ， 士卒 無 生之  氣 。 聞 君 言 ， 莫不揮   泣 ， 奮 臂 而 欲戰此所以破燕也當今將軍東有夜邑之奉西有淄上之娛黃金橫帶而騁乎淄澠之間有生之樂無死之心所以不勝也,魯仲連曰   將軍 攻狄不    能 下 也  田單曰   臣 以 即墨 破 亡  余 卒 破 萬乘之  燕  復 齊之  墟  今 攻狄  而不  下  何 也  上車 弗 謝 而 去  遂 攻狄   三月不  克  齊 小兒 謠曰   大冠 若箕   修劍拄  頤  攻狄不   能 下  壘 枯骨 成 丘  田單 乃 懼  問 魯仲連曰   先生 謂單不   能 下狄   請 聞 其 說  魯仲連曰   將軍之  在 即墨  坐 則 織 蕢  立 則 仗 鍤  為 士卒 倡曰    無 可 往 矣  宗廟 亡 矣  今日 尚 矣  歸 於 何黨  矣   當 此之  時  將軍 有 死之  心  士卒 無 生之  氣  聞 君 言  莫不揮   泣  奮 臂 而 欲戰此所以破燕也當今將軍東有夜邑之奉西有淄上之娛黃金橫帶而騁乎淄澠之間有生之樂無死之心所以不勝也,魯仲連曰：將軍攻狄不，能下也。田單曰：臣以即墨破亡，余卒破萬乘之燕，復齊之墟。今攻狄而不下，何也？上車弗謝而去，遂攻狄，三月不克。齊小兒謠曰：大冠若箕，修劍拄頤，攻狄不能下，壘枯骨成丘。田單乃懼，問魯仲連曰：先生謂單不能下狄，請聞其說。魯仲連曰：將軍之在即墨，坐則織蕢，立則仗鍤，為士卒倡曰：無可往矣，宗廟亡矣，今日尚矣，歸於何黨矣！當此之時，將軍有死之心，士卒無生之氣。聞君言，莫不揮泣，奮臂而欲戰此所以破燕也當今將軍東有夜邑之奉西有淄上之娛黃金橫帶而騁乎淄澠之間有生之樂無死之心所以不勝也,0.5491525423728814,0.6315789473684211,0.5491525423728814,1.0,0.3468331846565567
田單曰單之有心先生志之矣,"田單 曰 ： "" 單 之 有 心 ， 先生 志 之 矣 。 """,田單 曰   單 之 有 心  先生 志 之 矣  ,"田單曰：""單之有心，先生志之矣。""",田單 曰 ：  單 之 有 心 ， 先生 志 之 矣 。,田單 曰   單 之 有 心  先生 志 之 矣 ,田單曰：單之有心，先生志之矣。,1.0,1.0,1.0,1.0,1.0
明日乃厲氣循城立於矢石之所援枹鼓之狄人乃下,明日 ， 乃 厲 氣 循 城 ， 立 於 矢石 之 所 ， 援 枹 鼓 之 ； 狄人 乃 下 。,明日  乃 厲 氣 循 城  立 於 矢石 之 所  援 枹 鼓 之  狄人 乃 下 ,明日，乃厲氣循城，立於矢石之所，援枹鼓之；狄人乃下。,明 日 乃 厲 氣 ， 循 城 立 於 矢石 之 所 ， 援枹 鼓 之 ， 狄人 乃 下,明 日 乃 厲 氣  循 城 立 於 矢石 之 所  援枹 鼓 之  狄人 乃 下,明日乃厲氣，循城立於矢石之所，援枹鼓之，狄人乃下,0.8333333333333334,0.25,0.8333333333333334,1.0,0.20833333333333334
初齊閔王既滅宋欲去孟嘗君,初 ， 齊閔王 既 滅 宋 ， 欲 去 孟嘗君 。,初  齊閔王 既 滅 宋  欲 去 孟嘗君 ,初，齊閔王既滅宋，欲去孟嘗君。,初 ， 齊閔王 既 滅 宋 ， 欲 去 孟嘗君,初  齊閔王 既 滅 宋  欲 去 孟嘗君,初，齊閔王既滅宋，欲去孟嘗君,1.0,0.8,1.0,1.0,0.8
孟嘗君奔魏魏昭王以為相與諸侯共伐破齊閔王死襄王復國而孟嘗君中立為諸侯無所屬襄王新立畏孟嘗君與之連和孟嘗君卒諸子爭立而齊魏共滅薛孟嘗君絕嗣,孟嘗君 奔 魏 ， 魏昭王 以 為 相 ， 與 諸侯 共 伐 破 齊 。 閔王 死 ， 襄王 復 國 ， 而 孟嘗君 中 立 為 諸侯 ， 無 所 屬 。 襄王 新 立 ， 畏 孟嘗君 ， 與 之 連和 。 孟嘗君 卒 ， 諸子 爭 立 ， 而 齊 、 魏 共 滅 薛 ， 孟嘗君 絕 嗣 。,孟嘗君 奔 魏  魏昭王 以 為 相  與 諸侯 共 伐 破 齊  閔王 死  襄王 復 國  而 孟嘗君 中 立 為 諸侯  無 所 屬  襄王 新 立  畏 孟嘗君  與 之 連和  孟嘗君 卒  諸子 爭 立  而 齊  魏 共 滅 薛  孟嘗君 絕 嗣 ,孟嘗君奔魏，魏昭王以為相，與諸侯共伐破齊。閔王死，襄王復國，而孟嘗君中立為諸侯，無所屬。襄王新立，畏孟嘗君，與之連和。孟嘗君卒，諸子爭立，而齊、魏共滅薛，孟嘗君絕嗣。,孟嘗君 奔 魏 ， 魏 昭王以 為  相 ， 與 諸侯 共 伐 ， 破 齊 ， 閔王 死 ， 襄王 復 國 ， 而 孟嘗君 中立 ， 為 諸侯 無 所 屬 。 襄王 新 立 ， 畏 孟嘗君 ， 與 之 連 和 。 孟嘗君 卒 ， 諸 子爭  立 ， 而 齊 、 魏 共滅  薛 ， 孟嘗君絕  嗣,孟嘗君 奔 魏  魏 昭王以 為  相  與 諸侯 共 伐  破 齊  閔王 死  襄王 復 國  而 孟嘗君 中立  為 諸侯 無 所 屬  襄王 新 立  畏 孟嘗君  與 之 連 和  孟嘗君 卒  諸 子爭  立  而 齊  魏 共滅  薛  孟嘗君絕  嗣,孟嘗君奔魏，魏昭王以為相，與諸侯共伐，破齊，閔王死，襄王復國，而孟嘗君中立，為諸侯無所屬。襄王新立，畏孟嘗君，與之連和。孟嘗君卒，諸子爭立，而齊、魏共滅薛，孟嘗君絕嗣,0.7916666666666665,0.8000000000000002,0.7916666666666665,1.0,0.6333333333333333
三十七年癸未秦大良造白起伐楚拔郢燒夷陵楚襄王兵散遂不復戰東北徙都於陳,三十七年 （ 癸未 ） 秦 大良 造 白起 伐 楚 ， 拔 郢 ， 燒 夷陵 。 楚襄王 兵 散 ， 遂 不 復 戰 ， 東北 徙 都 於 陳 。,三十七年  癸未  秦 大良 造 白起 伐 楚  拔 郢  燒 夷陵  楚襄王 兵 散  遂 不 復 戰  東北 徙 都 於 陳 ,三十七年（癸未）秦大良造白起伐楚，拔郢，燒夷陵。楚襄王兵散，遂不復戰，東北徙都於陳。,三十七年 ， 癸未 ， 秦 大良造 白起 伐 楚 ， 拔 郢 ， 燒 夷陵 ， 楚 襄王 兵 散 ， 遂 不 復 戰 ， 東北 徙 都 於 陳,三十七年  癸未  秦 大良造 白起 伐 楚  拔 郢  燒 夷陵  楚 襄王 兵 散  遂 不 復 戰  東北 徙 都 於 陳,三十七年，癸未，秦大良造白起伐楚，拔郢，燒夷陵，楚襄王兵散，遂不復戰，東北徙都於陳,0.875,0.5333333333333333,0.875,1.0,0.4666666666666667
秦以郢為南郡封白起為武安君,秦 以 郢 為 南郡 ， 封 白起 為 武安君 。,秦 以 郢 為 南郡  封 白起 為 武安君 ,秦以郢為南郡，封白起為武安君。,秦 以 郢 為 南郡 ， 封 白起 為 武安君,秦 以 郢 為 南郡  封 白起 為 武安君,秦以郢為南郡，封白起為武安君,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666
三十八年甲申秦武安君定巫黔中初置黔中郡,三十八年 （ 甲申 ） 秦 武安君 定 巫 、 黔中 ， 初 置 黔中郡 。,三十八年  甲申  秦 武安君 定 巫  黔中  初 置 黔中郡 ,三十八年（甲申）秦武安君定巫、黔中，初置黔中郡。,三十八年 ， 甲申 ， 秦 武安君 定 巫 、 黔中 ， 初 置 黔中 郡,三十八年  甲申  秦 武安君 定 巫  黔中  初 置 黔中 郡,三十八年，甲申，秦武安君定巫、黔中，初置黔中郡,0.8571428571428572,0.4444444444444445,0.8571428571428572,1.0,0.380952380952381
魏昭王薨子安厘王立,魏昭王 薨 ， 子 安厘王 立 。,魏昭王 薨  子 安厘王 立 ,魏昭王薨，子安厘王立。,魏 昭王 薨 ， 子 安厘王 立,魏 昭王 薨  子 安厘王 立,魏昭王薨，子安厘王立,0.7272727272727272,0.6666666666666666,0.7272727272727272,1.0,0.48484848484848475
三十九年乙酉秦武安君伐魏拔兩城,三十九年 （ 乙酉 ） 秦 武安君 伐 魏 ， 拔 兩 城 。,三十九年  乙酉  秦 武安君 伐 魏  拔 兩 城 ,三十九年（乙酉）秦武安君伐魏，拔兩城。,三十九年 ， 乙酉 ， 秦 武安君 伐 魏 ， 拔 兩 城,三十九年  乙酉  秦 武安君 伐 魏  拔 兩 城,三十九年，乙酉，秦武安君伐魏，拔兩城,1.0,0.28571428571428575,1.0,1.0,0.28571428571428575
楚王收東地兵得十餘萬復西取江南十五邑,楚王 收 東 地 兵 ， 得 十餘萬 ， 復 西 取 江南 十五 邑 。,楚王 收 東 地 兵  得 十餘萬  復 西 取 江南 十五 邑 ,楚王收東地兵，得十餘萬，復西取江南十五邑。,楚王 收 東地 兵 ， 得 十 餘 萬 ， 復 西 取 江南 十五 邑,楚王 收 東地 兵  得 十 餘 萬  復 西 取 江南 十五 邑,楚王收東地兵，得十餘萬，復西取江南十五邑,0.7407407407407408,0.8,0.7407407407407408,1.0,0.5925925925925927
安厘王封其弟無忌為信陵君,安厘王 封 其 弟 無忌 為 信陵君 。,安厘王 封 其 弟 無忌 為 信陵君 ,安厘王封其弟無忌為信陵君。,安厘王 封 其 弟 無忌 為 信陵君,安厘王 封 其 弟 無忌 為 信陵君,安厘王封其弟無忌為信陵君,1.0,0.0,1.0,1.0,0.0
四十年丙戌秦相國穰侯伐魏韓暴鳶救魏穰侯大破之斬首四萬暴鳶走開封,四十年 （ 丙戌 ） 秦 相國 穰侯 伐 魏 。 韓暴鳶 救 魏 ， 穰侯 大 破 之 ， 斬 首 四萬 。 暴鳶 走 開封 。,四十年  丙戌  秦 相國 穰侯 伐 魏  韓暴鳶 救 魏  穰侯 大 破 之  斬 首 四萬  暴鳶 走 開封 ,四十年（丙戌）秦相國穰侯伐魏。韓暴鳶救魏，穰侯大破之，斬首四萬。暴鳶走開封。,四十年 ， 丙戌 ， 秦 相國 穰侯 伐 魏 、 韓 ， 暴鳶 救 魏 ， 穰侯 大破 之 ， 斬首 四 萬 ， 暴鳶 走 ， 開封,四十年  丙戌  秦 相國 穰侯 伐 魏  韓  暴鳶 救 魏  穰侯 大破 之  斬首 四 萬  暴鳶 走  開封,四十年，丙戌，秦相國穰侯伐魏、韓，暴鳶救魏，穰侯大破之，斬首四萬，暴鳶走，開封,0.7,0.26666666666666666,0.7,1.0,0.18666666666666665
魏納八城以和穰侯復伐魏走芒卯入北宅,魏 納 八 城 以 和 。 穰侯 復 伐 魏 ， 走 芒卯 ， 入 北宅 。,魏 納 八 城 以 和  穰侯 復 伐 魏  走 芒卯  入 北宅 ,魏納八城以和。穰侯復伐魏，走芒卯，入北宅。,魏 納 八 城 以 和 ， 穰侯 復 伐 魏 ， 走 芒卯 ， 入 北宅,魏 納 八 城 以 和  穰侯 復 伐 魏  走 芒卯  入 北宅,魏納八城以和，穰侯復伐魏，走芒卯，入北宅,1.0,0.5714285714285715,1.0,1.0,0.5714285714285715
