original,gt_full,pred_full,seg_f1,punc_f1,punc_and_seg_f1,fidelity,osc
今王已絕於齊而責欺於秦是吾合齊秦之交而來天下之兵也國必大傷矣楚王不聽使屈丐帥師伐秦,"今 王 已 絕 於 齊 而 責 欺 於 秦 ， 是 吾 合 齊 、 秦 之 交 而 來 天下 之 兵 也 ， 國 必 大 傷 矣 ！ "" 楚王 不 聽 ， 使 屈丐 帥 師 伐 秦 。",今 王 已絕  於 齊 而 責 欺 於 秦 是 吾 合 齊 秦 之 交 而 來 天下 之 兵 也 國 必 大 傷 矣 楚 王 不聽  使 屈 丐 帥 師 伐 秦,0.8421052631578947,0.0,0.8421052631578947,1.0,0.0
秦亦發兵使庶長章擊之,秦 亦 發 兵 使 庶長 章 擊 之 。,"：，""秦亦發兵使庶長章擊之""。，。。""""（），。""""",0.0,1.0,0.0,1.0,0.0
三年己酉春秦師及楚戰於丹陽索隱曰此丹陽在漢中劉昭曰南郡枝江縣有丹陽聚即秦破楚處,三年 （ 己酉 ） 春 ， 秦師 及 楚 戰 於 丹陽 ， 〔 索隱 曰 ： 此 丹陽 在 漢中 。 劉昭 曰 ： 南郡 枝江縣 有 丹陽聚 ， 即 秦 破 楚 處 。,三 年 己 酉 春 秦 師 及 楚 戰 於 丹陽  索隱  曰 此 丹陽  在 漢 中 劉 昭 曰 南 郡 枝 江縣  有 丹陽  聚 即 秦 破 楚 處,0.5999999999999999,0.0,0.5999999999999999,1.0,0.0
輿地紀勝曰丹陽在今歸州秭歸縣東八里屈沱楚王城是也余按楚遺屈丐伐秦秦發兵逆擊之枝江之丹陽則距郢逼近秭歸之丹陽則不當秦楚之路索隱因下文遂取漢中即謂丹陽在漢中皆非也此丹陽謂丹水之陽班志丹水出上洛塚嶺山東至析入鈞水其水蓋在弘農丹水析兩縣之間武關之外也秦楚交戰當在此水之陽楚師既敗秦師乘勝取上庸路西入以收漢中其勢易矣索山客翻,輿地紀勝 曰 ： 丹陽 在 今 歸州 秭歸縣 東 八 里 屈沱 楚王城 是 也 。 余 按 楚 遺 屈丐 伐 秦 ， 秦 發 兵 逆 擊 之 ， 枝江 之 丹陽 則 距 郢 逼近 ， 秭 歸 之 丹陽 則 不 當 秦 、 楚 之 路 。 索隱 因 下文 遂 取 漢中 ， 即 謂 丹陽 在 漢中 ， 皆 非 也 。 此 丹陽 謂 丹水 之 陽 。 班志 ： 丹水 出 上 洛塚嶺山 ， 東 至 析 入 鈞水 ， 其 水 蓋 在 弘農 丹水 、 析 兩 縣 之 間 ， 武關 之 外 也 。 秦 、 楚 交戰 當 在 此 水 之 陽 。 楚師 既 敗 ， 秦師 乘勝 取 上庸路 西 入 以 收 漢中 ， 其 勢 易 矣 。 索 ， 山客 翻 。,，。，，。：。，，；，，。，，。：輿地紀勝曰丹陽在今歸州秭歸縣東八里屈沱楚王城是也余按楚遺屈丐伐秦秦發兵逆擊之枝江之丹陽則距郢逼近秭歸之丹陽則不當秦楚之路索隱因下文遂取漢中即謂丹陽在漢中皆非也此丹陽謂丹水之陽班志丹水出上洛塚嶺山東至析入鈞水其水蓋在弘農丹水析兩縣之間武關之外也秦楚交戰當在此水之陽楚師既敗秦師乘勝取上庸路西入以收漢中其勢易矣索山客翻。，，。，,0.0,0.07999999999999999,0.0,1.0,0.0
與埴同屈九勿翻塚知隴翻易弋豉翻楚師大敗斬甲士八萬虜屈丐及列侯執圭七十餘人遂取漢中郡,與 埴同 。 屈 ， 九 勿 翻 。 塚 ， 知 隴 翻 。 易 ， 弋豉 翻 。 〕 楚師 大 敗 ， 斬 甲士 八萬 ， 虜 屈丐 及 列侯 、 執圭 七十 餘 人 ， 遂 取 漢中郡 。,與 埴 同 屈 九 勿 翻 塚 知隴  翻 易 弋 豉 翻 楚 師 大 敗 斬 甲 士 八 萬 虜 屈 丐 及 列 侯執  圭 七 十 餘 人 遂 取 漢 中 郡,0.5217391304347826,0.0,0.5217391304347826,1.0,0.0
楚王悉發國內兵以復襲秦戰於藍田楚師大敗韓魏聞楚之困南襲楚至鄧,楚王 悉 發 國 內 兵 以 復 襲 秦 ， 戰 於 藍田 ， 楚師 大 敗 。 韓 、 魏 聞 楚 之 困 ， 南 襲 楚 ， 至 鄧 。,，。，。：楚王悉發國內兵以復襲秦戰於藍田楚師大敗韓魏聞楚之困南襲楚至鄧。，。。，：,0.0,0.25,0.0,1.0,0.0
楚人聞之乃引兵歸割兩城以請平於秦,楚 人 聞 之 ， 乃 引 兵 歸 ， 割 兩 城 以 請 平 於 秦 。,楚人聞之乃引兵歸割兩城以請平於秦,0.0,0.0,0.0,1.0,0.0
燕人共立太子平是為昭王,燕人 共 立 太子平 ， 是 為 昭王 。,"，。，。：- ""燕人""，，（），。- ""共立太子平""，是為昭王",0.22222222222222224,0.5,0.0,1.0,0.11111111111111112
昭王於破燕之後,昭王 於 破 燕 之 後 。,昭王於破燕之後，。，。，，。，，,0.0,1.0,0.0,1.0,0.0
言燕國為齊所破已承其後也吊死問孤與百姓同甘苦卑身厚幣以招賢者謂郭隗曰齊因孤之國亂而襲破燕孤極知燕小力少不足以報然誠得賢士與共國以雪先王之恥孤之願也先生視可者得身事之郭隗曰古之人君有以千金使涓人求千里馬者馬已死買其首五百金而返君大怒涓人曰死馬且買之況生者乎馬今至矣不期年千里之馬至者三,"言 燕國 為 齊 所 破 ， 已 承 其 後 也 。 〕 吊 死 問 孤 ， 與 百姓 同 甘苦 ， 卑 身 厚 幣 以 招 賢 者 。 謂 郭隗 曰 ： "" 齊 因 孤 之 國 亂 而 襲破 燕 ， 孤 極 知 燕 小 力 少 ， 不 足 以 報 ； 然 誠 得 賢士 與 共 國 ， 以 雪 先王 之 恥 ， 孤 之 願 也 。 先生 視 可 者 ， 得 身 事 之 ！ "" 郭隗 曰 ： "" 古 之 人 君 有 以 千 金 使 涓人 求 千里馬 者 ， 馬 已 死 ， 買 其 首 五百 金 而 返 。 君 大 怒 ， 涓人 曰 ： 『 死馬 且 買 之 ， 況 生 者 乎 ！ 馬 今 至 矣 。 』 不 期 年 ， 千里之馬 至 者 三 。",言 燕 國  為 齊 所 破 已  承 其 後 也  吊 死 問孤   與 百姓 同 甘 苦  卑 身 厚幣以    招 賢 者  謂 郭隗  曰  齊 因孤之   國 亂 而襲  破 燕孤   極 知 燕 小 力 少 不足以報      然 誠 得 賢 士 與 共 國以   雪 先 王之  恥孤之願     也  先 生 視 可 者  得 身 事之   郭隗  曰  古之  人 君  有以  千 金 使涓  人 求 千 里 馬 者  馬 已 死  買 其 首 五百金而返君大怒涓人曰死馬且買之況生者乎馬今至矣不期年千里之馬至者三,0.5550239234449761,0.0,0.5550239234449761,1.0,0.0
今王必欲致士先從隗始況賢於隗者豈遠千里哉,"今 王 必 欲 致 士 ， 先 從 隗 始 ， 況 賢 於 隗 者 ， 豈 遠 千 里 哉 ！ """,今 王 必 欲 致 士 先 從隗  始況 ，   、 賢 於隗  者豈 ，  遠 千 里 哉 ？,0.6666666666666665,0.0,0.6666666666666665,1.0,0.0
於是昭王為隗改築宮而師事之於是士爭趣燕樂毅自魏往劇辛自趙往,於是 昭王 為 隗 改 築宮 而 師 事 之 。 於是 士 爭 趣 燕 ： 樂毅 自 魏 往 ， 劇辛 自 趙 往 。,，。，。，，。，、，。，。：於是昭王為隗改築宮而師事之於是士爭趣燕樂毅自魏往劇辛自趙往,0.0,0.0,0.0,1.0,0.0
昭王以樂毅為亞卿任以國政,昭王 以 樂毅 為 亞卿 ， 任 以 國政 。,"，。""昭王以樂毅為亞卿任以國政"" ，。：- """"，（），。- """"，，",0.0,0.6666666666666666,0.0,1.0,0.0
韓宣惠王薨子襄王倉立,韓宣惠王 薨 ， 子 襄王倉 立 。,，。，。：韓宣惠王薨，子襄王倉立。，。，,0.0,1.0,0.0,1.0,0.0
四年庚戌蜀相殺蜀侯,四年 （ 庚戌 ） 蜀相 殺 蜀侯 。,"：，""四年庚戌蜀相殺蜀侯""。，、。：- """"，，。- """,0.0,0.5,0.0,1.0,0.0
秦惠王使人告楚懷王請以武關之外易黔中地,秦惠王 使 人 告 楚懷王 ， 請 以 武關 之 外 易 黔中地 。,"，。，。：- ""秦惠王""，（），。- ""使人告楚懷王請""，""""，""""""""以武關之外易黔中地？，""",0.14285714285714285,0.0,0.0,1.0,0.0
楚王曰不願易地願得張儀而獻黔中地張儀聞之請行王曰楚將甘心於子柰何行張儀曰秦強楚弱大王在楚不宜敢取臣且臣善其嬖臣靳尚靳尚得事幸姬鄭袖袖之言王無不聽者遂往楚王囚將殺之靳尚謂鄭袖曰秦王甚愛張儀將以上庸六縣及美女贖之,"楚王 曰 ： "" 不 願 易 地 ， 願 得 張儀 而 獻 黔中 地 。 "" 張儀 聞 之 ， 請 行 。 王 曰 ： "" 楚 將 甘 心 於 子 ， 柰何 行 ？ "" 張儀 曰 ： "" 秦 強 楚 弱 ， 大王 在 ， 楚 不 宜 敢 取 臣 。 且 臣 善 其 嬖臣 靳尚 ， 靳尚 得 事 幸 姬 鄭袖 ， 袖 之 言 ， 王 無 不 聽 者 。 "" 遂 往 。 楚王 囚 ， 將 殺 之 。 靳尚 謂 鄭袖 曰 ： "" 秦王 甚 愛 張儀 ， 將 以 上庸 六 縣 及 美女 贖 之 。",，。，，。：。，，；，，。，，。：楚王曰不願易地願得張儀而獻黔中地張儀聞之請行王曰楚將甘心於子柰何行張儀曰秦強楚弱大王在楚不宜敢取臣且臣善其嬖臣靳尚靳尚得事幸姬鄭袖袖之言王無不聽者遂往楚王囚將殺之靳尚謂鄭袖曰秦王甚愛張儀將以上庸六縣及美女贖之。,0.0,0.08695652173913045,0.0,1.0,0.0
王重地尊秦秦女必貴而夫人斥矣於是鄭袖日夜泣於楚王曰臣各為其主耳,"王 重 地 尊 秦 ， 秦女 必 貴 而 夫人 斥 矣 。 "" 於是 鄭袖 日夜 泣 於 楚王 曰 ： "" 臣 各 為 其 主 耳 。",，：王重地尊秦秦女必貴而夫人斥矣於是鄭袖日夜泣於楚王曰臣各為其主耳。，。。，，，。，，，,0.0,0.4,0.0,1.0,0.0
今殺張儀秦必大怒妾請子母俱遷江南毋為秦所魚肉也王乃赦張儀而厚禮之張儀因說楚王曰夫為從者無以異於驅群羊而攻猛虎不格明矣,"今 殺 張儀 ， 秦 必 大 怒 。 妾 請 子 母 俱 遷 江南 ， 毋 為 秦 所 魚肉 也 。 "" 王 乃 赦 張儀 而 厚 禮 之 。 張儀 因 說 楚王 曰 ： "" 夫 為 從者 無 以 異 於 驅 群 羊 而 攻 猛虎 ， 不 格 明 矣 。",今 殺 張儀 秦 必 大 怒妾  請 子 母 俱 遷 江南毋  為 秦 所 魚肉 也 王 乃赦  張儀 而 厚禮  之 張儀 因 說 楚王 曰 夫為  從 者 無 以 異 於 驅 群 羊 而 攻 猛虎 不 格 明 矣,0.8125,0.0,0.8125,1.0,0.0
今王不事秦秦劫韓驅梁而攻楚則楚危矣秦西有巴蜀治船積粟浮岷江而下一日行五百餘里不至十日而拒捍關捍關驚則從境以東盡城守矣黔中巫郡非王之有,今 王 不 事 秦 ， 秦 劫 韓 驅 梁 而 攻 楚 ， 則 楚 危 矣 。 秦 西 有 巴 、 蜀 ， 治 船 積 粟 ， 浮 岷江 而 下 ， 一 日 行 五百 餘 里 ， 不 至 十 日 而 拒 捍關 ， 捍關 驚 則 從 境 以 東 盡 城 守 矣 ， 黔中 、 巫郡 非 王 之 有 。,今 王 不 事 秦  秦 劫 韓  驅 梁 而 攻 楚  則 楚 危 矣  秦 西 有 巴 蜀  治 船 積 粟  浮 岷 江 而 下  一 日 行 五 百 餘  里  不 至 十 日  而 拒捍關捍關驚      則 從 境 以 東盡   城 守 矣  黔 中 巫 郡非王之有  ,0.793103448275862,0.0,0.793103448275862,1.0,0.0
秦舉甲出武關則北地絕,秦 舉 甲 出 武關 ， 則 北地 絕 。,，。，。：秦舉甲出武關則北地絕。。，：。，,0.0,0.6666666666666666,0.0,1.0,0.0
秦兵之攻楚也危難在三月之內,秦 兵 之 攻 楚 也 ， 危難 在 三月 之 內 。,"：，""秦兵之攻楚也危難在三月之內""。，。。""""，，。""""，",0.0,0.6666666666666666,0.0,1.0,0.0
而楚待諸侯之救在半歲之外夫待弱國之救忘強秦之禍此臣所為大王患也,而 楚 待 諸侯 之 救 在 半 歲 之 外 ， 夫 待 弱 國 之 救 ， 忘 強 秦 之 禍 ， 此 臣 所 為 大王 患 也 。,而 楚 待 諸侯 之 救 在 半歲 之 外  夫 待 弱 國 之 救 忘 強 秦 之禍   此 臣 所 為 大王 患 也 ,0.8928571428571429,0.0,0.8928571428571429,1.0,0.0
大王誠能聽臣臣請令秦楚長為兄弟之國無相攻伐,"大王 誠 能 聽 臣 ， 臣 請 令 秦 、 楚 長 為 兄弟 之 國 ， 無 相 攻 伐 。 """,大王 誠 能 聽 臣  臣 請 令 秦 楚 長 為 兄弟 之 國  無 相 攻伐 ,0.918918918918919,0.0,0.918918918918919,1.0,0.0
楚王已得張儀而重出黔中地乃許之,楚王 已 得 張儀 而 重 出 黔中 地 ， 乃 許 之 。,楚王 已  得 張儀 而  重 出 黔中 地  乃 許 之 ,1.0,0.0,1.0,1.0,0.0
張儀遂之韓說韓王曰韓地險惡山居五穀所生非菽而麥國無二歲之食見卒不過二十萬,"張儀 遂 之 韓 ， 說 韓王 曰 ： "" 韓 地 險惡 山 居 ， 五 穀 所 生 ， 非 菽 而 麥 ， 國 無 二 歲 之 食 ， 見 卒 不 過 二十萬 。",張儀 遂 之 韓 說韓  王 曰韓   地險  惡 山 居  五 穀 所 生 非 菽 而 麥  國 無 二歲  之 食  見 卒 不過 二十 萬 ,0.6666666666666667,0.0,0.6666666666666667,1.0,0.0
秦被甲百餘萬,秦 被 甲 百餘萬 。,秦被甲百餘萬，。，。，，。，、，,0.0,1.0,0.0,1.0,0.0
山東之士被甲蒙胄以會戰秦人捐甲徒裼以趨敵左挈人頭右挾生虜夫戰孟賁烏獲之士以攻不服之弱國無異垂千鈞之重於鳥卵之上必無幸矣,山東 之 士 被 甲 蒙 胄 以 會戰 ， 秦 人 捐 甲 徒 裼 以 趨 敵 ， 左 挈 人 頭 ， 右 挾 生 虜 。 夫 戰 孟賁 、 烏獲 之 士 以 攻 不 服 之 弱 國 ， 無 異 垂 千 鈞 之 重 於 鳥 卵 之 上 ， 必 無 幸 矣 。,山東  之  士  被  甲  蒙  胄  以  會  戰  秦  人  捐  甲  徒裼    以  趨  敵  左  挈  人  頭  右挾    生  虜  夫  戰  孟賁  烏獲  之  士  以  攻  不  服  之  弱  國  無  異  垂  千鈞之重於鳥卵之上必無幸矣,0.7628865979381443,0.0,0.7628865979381443,1.0,0.0
大王不事秦秦下甲據宜陽塞成皋則王之國分矣鴻台之宮桑林之苑非王之有也為大王計莫如事秦以攻楚以轉禍而悅秦計無便於此者韓王許之,"大王 不 事 秦 ， 秦 下 甲 據 宜陽 ， 塞 成皋 ， 則 王 之 國 分 矣 ， 鴻台 之 宮 ， 桑林 之 苑 ， 非 王 之 有 也 。 為 大王 計 ， 莫 如 事 秦 以 攻 楚 ， 以 轉 禍 而 悅 秦 ， 計 無 便 於 此 者 。 "" 韓王 許 之 。",大王 不事 秦  秦 下 甲 據 宜陽 塞 成皋 則 王 之 國 分 矣  鴻台 之 宮 桑林 之 苑 非 王 之 有 也為   大王 計  莫 如 事 秦 以 攻 楚  以 轉禍  而悅  秦  計 無 便 於 此 者韓  王 許 之 ,0.8431372549019608,0.0,0.8431372549019608,1.0,0.0
張儀歸報秦王封以六邑號武信君復使東說齊王曰從人說大王者必曰齊蔽於三晉地廣民眾兵強士勇雖有百秦將無柰齊何大王賢其說而不計其實今秦楚嫁女娶婦為昆弟之國韓獻宜陽梁效河外趙王入朝割河間以事秦,"張儀 歸 報 ， 秦王 封 以 六 邑 ， 號 武信君 。 復 使 東 說 齊王 曰 ： "" 從 人 說 大王 者 必 曰 ： 『 齊 蔽 於 三晉 ， 地 廣 民 眾 ， 兵 強 士 勇 ， 雖 有 百 秦 ， 將 無 柰 齊 何 。 』 大王 賢 其 說 而 不 計 其 實 。 今 秦 、 楚 嫁 女 娶 婦 ， 為 昆弟 之 國 ； 韓 獻 宜陽 ； 梁 效 河外 ； 趙王 入 朝 ， 割 河間 以 事 秦 。",張儀歸報   秦 王  封 以 六 邑  號 武 信 君復   使 東 說 齊 王 曰  從 人 說 大 王者   必 曰  齊 蔽 於 三 晉  地廣  民眾   兵強  士 勇雖   有 百 秦將   無柰齊   何  大 王賢  其 說 而 不 計 其 實  今 秦 楚 嫁 女娶婦    為 昆 弟 之 國韓獻    宜陽梁效河外趙王入朝割河間以事秦,0.4963503649635037,0.0,0.4963503649635037,1.0,0.0
大王不事秦秦驅韓梁攻齊之南地悉趙兵渡清河指博關臨菑即墨非王之有也,大王 不 事 秦 ， 秦 驅 韓 、 梁 攻 齊 之 南地 ， 悉 趙 兵 ， 渡 清河 ， 指 博關 ， 臨菑 、 即墨 非 王 之 有 也 ！,大王 不事 秦  秦 驅  韓  梁 攻  齊  之 南 地  悉 趙 兵 渡  清河  指  博關  臨菑  即墨  非 王 之 有 也 ,0.8846153846153846,0.0,0.8846153846153846,1.0,0.0
國一日見攻雖欲事秦不可得也齊王許張儀,"國 一 日 見 攻 ， 雖 欲 事 秦 ， 不 可 得 也 ！ "" 齊王 許 張儀 。","，。，。：- ""國一日見攻""：，""""。，，。- ""雖欲事秦不可得也齊王許張儀",0.0,0.0,0.0,1.0,0.0
張儀去西說趙王曰大王收率天下以擯秦秦兵不敢出函谷關十五年,"張儀 去 ， 西 說 趙王 曰 ： "" 大王 收 率 天下 以 擯 秦 ， 秦 兵 不 敢 出 函谷關 十五 年 。",，。，。：張儀去西說趙王曰大王收率天下以擯秦秦兵不敢出函谷關十五年。，，，。，，,0.0,0.4,0.0,1.0,0.0
大王之威行於山東敝邑恐懼繕甲厲兵力田積粟愁居懾處不敢動搖唯大王有意督過之也,大王 之 威 行 於 山東 ， 敝邑 恐懼 ， 繕 甲 厲 兵 ， 力 田 積 粟 ， 愁 居 懾 處 ， 不 敢 動搖 ， 唯 大王 有 意 督 過 之 也 。,大 王  之 威  行 於 山 東  敝 邑  恐 懼  繕 甲  厲 兵 力  田 積 粟  愁 居懾   處  不 敢 動搖   唯 大 王  有 意  督 過 之  也 ,0.7272727272727272,0.0,0.7272727272727272,1.0,0.0
今以大王之力舉巴蜀並漢中包兩周守白馬之津,今 以 大王 之 力 ， 舉 巴 、 蜀 ， 並 漢中 ， 包 兩 周 ， 守 白馬 之 津 。,今以大王之力舉巴蜀並漢中包兩周守白馬之津。,0.0,0.2857142857142857,0.0,1.0,0.0
秦雖僻遠然而心忿含怒之日久矣今秦有敝甲凋兵軍於澠池願渡河逾漳據番吾會邯鄲之下願以甲子合戰正殷紂之事,秦 雖 僻遠 ， 然而 心 忿 含 怒 之 日 久 矣 。 今 秦 有 敝甲 凋 兵 軍 於 澠池 ， 願 渡 河 ， 逾 漳 ， 據 番吾 ， 會 邯鄲 之 下 ， 願 以 甲子 合戰 ， 正 殷紂 之 事 。,，。，。：秦雖僻遠然而心忿含怒之日久矣今秦有敝甲凋兵軍於澠池願渡河逾漳據番吾會邯鄲之下願以甲子合戰正殷紂之事。（），（），（）。（），（,0.0,0.19999999999999998,0.0,1.0,0.0
謹使使臣先聞左右,謹 使 使臣 先 聞 左右 。,，：謹使使臣先聞左右。，。。，。，。：- ,0.0,1.0,0.0,1.0,0.0
今楚與秦為昆弟之國而韓梁稱東藩之臣齊獻魚鹽之地此斷趙之右肩也夫斷右肩而與人鬥失其黨而孤居求欲毋危得乎今秦發三將軍其一軍塞午道告齊使渡清河軍於邯鄲之東一軍軍成皋驅韓梁軍於河外一軍軍於澠池約四國為一以攻趙趙服必四分其地,今 楚 與 秦 為 昆弟 之 國 ， 而 韓 、 梁 稱 東藩 之 臣 ， 齊 獻 魚鹽 之 地 ， 此 斷 趙 之 右肩 也 。 夫 斷 右肩 而 與 人 鬥 ， 失 其 黨 而 孤 居 ， 求 欲 毋 危 得 乎 ！ 今 秦 發 三 將軍 ， 其 一 軍 塞 午道 ， 告 齊 使 渡 清河 ， 軍 於 邯鄲 之 東 ， 一 軍 軍 成皋 ， 驅 韓 、 梁 軍 於 河 外 ， 一 軍 軍 於 澠池 ， 約 四 國 為 一 以 攻 趙 ， 趙 服 必 四 分 其 地 。,今 楚 與 秦 為 昆弟之  國 而 韓 梁 稱 東藩之  臣 齊 獻 魚鹽之   地  此 斷 趙之  右肩 也  夫 斷 右肩 而 與 人鬥   失 其黨  而 孤 居  求 欲 毋 危  得   乎  今 秦 發 三 將軍  其 一軍  塞 午道  告 齊 使 渡 清河軍   於 邯鄲之  東  一軍軍   成皋驅韓    梁軍  於 河 外  一軍軍   於澠 池  約 四國為一以攻趙趙服必四分其地,0.6257668711656441,0.0,0.6257668711656441,1.0,0.0
